city,fuel_type,body_type,transmission,owner_count,brand,model,variant,car_age,price_numeric,km_numeric,engine_cc,mileage_numeric,max_power_numeric,torque_numeric,spec_seats
Chennai,Petrol,Sedan,Manual,2,Honda,Honda Amaze,S Petrol BSIV,5,593000.0,34715,1199.0,19.5,88.76,110.0,5.0
Chennai,Petrol,SUV,Automatic,1,MG,MG Hector,Sharp DCT Dualtone,4,1725000.0,30197,1451.0,13.96,141.0,250.0,5.0
Chennai,Petrol,SUV,Manual,2,Hyundai,Hyundai Creta,1.6 VTVT SX Plus,6,844999.9999999999,79089,1591.0,13.0,121.3,151.0,5.0
Chennai,Petrol,Sedan,Manual,2,Nissan,Nissan Sunny,XL,13,300000.0,24035,1498.0,16.95,97.7,134.0,5.0
Chennai,Diesel,Hatchback,Manual,1,Hyundai,Hyundai Grand i10 Nios,Sportz CRDi,4,735000.0,39605,1186.0,26.2,73.97,190.0,5.0
Chennai,Petrol,Hatchback,Automatic,1,Maruti,Maruti Wagon R,AMT VXI,8,407000.0,66992,998.0,20.51,67.0,90.0,5.0
Chennai,Petrol,Hatchback,Manual,1,Maruti,Maruti Celerio,ZXI Optional,7,459999.9999999999,29973,998.0,21.63,67.05,90.0,5.0
Chennai,Petrol,Hatchback,Manual,1,Renault,Renault KWID,RXL,6,360000.0,49791,799.0,25.17,53.3,72.0,5.0
Chennai,Petrol,SUV,Automatic,1,MG,MG Hector,Sharp AT BSIV,4,1650000.0,52609,1451.0,13.96,141.0,250.0,5.0
Chennai,Petrol,Hatchback,Manual,1,Honda,Honda Jazz,S,14,360000.0,70000,1198.0,16.0,90.0,110.0,5.0
Chennai,Petrol,SUV,Manual,1,Honda,Honda WR-V,Edge Edition i-VTEC S,6,700000.0,23000,1199.0,17.5,88.7,110.0,5.0
Chennai,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto,LXi,14,210000.0,52172,796.0,19.7,46.3,62.0,5.0
Chennai,Petrol,Hatchback,Automatic,1,Nissan,Nissan Micra,XL CVT,7,484999.9999999999,67022,1198.0,19.34,75.94,104.0,5.0
Chennai,Diesel,Sedan,Manual,2,Volkswagen,Volkswagen Ameo,1.5 TDI Highline,8,513000.0,103651,1498.0,21.66,108.62,250.0,5.0
Chennai,Petrol,Sedan,Automatic,1,Honda,Honda Amaze,S AT i-Vtech,8,520000.0,49682,1198.0,15.5,86.7,109.0,5.0
Chennai,Petrol,Hatchback,Manual,3,Renault,Renault KWID,RXT Optional,6,305000.0,53751,799.0,25.17,53.3,72.0,5.0
Chennai,Petrol,Hatchback,Manual,2,Maruti,Maruti Alto 800,LXI,9,238000.0,111283,796.0,22.05,47.33,69.0,5.0
Chennai,Diesel,SUV,Manual,2,Ford,Ford Ecosport,1.5 DV5 MT Titanium,11,540000.0,63000,1498.0,22.7,89.84,204.0,5.0
Chennai,Petrol,MUV,Manual,1,Datsun,Datsun GO Plus,T BSIV,8,362000.0,52509,1198.0,19.44,67.0,104.0,7.0
Chennai,Diesel,Hatchback,Manual,1,Nissan,Nissan Micra,Diesel XL,7,459999.9999999999,69319,1461.0,23.08,63.1,160.0,5.0
Chennai,Petrol,Hatchback,Manual,1,Maruti,Maruti Celerio,VXI,6,451000.0,89191,998.0,25.24,65.71,89.0,5.0
Chennai,Diesel,SUV,Manual,1,Mahindra,Mahindra KUV 100,mFALCON D75 K6 Plus,7,442000.0,123152,1198.0,25.32,77.0,190.0,6.0
Chennai,Diesel,Sedan,Automatic,2,Audi,Audi A6,2.0 TDI,11,1480000.0,65000,1968.0,17.68,174.33,380.0,5.0
Chennai,Diesel,Sedan,Manual,1,Honda,Honda Amaze,S i-Dtech,10,430000.0,116413,1498.0,25.8,98.6,200.0,5.0
Chennai,Petrol,SUV,Manual,1,Hyundai,Hyundai Venue,S BSVI,2,950000.0,11600,1197.0,18.15,81.8,113.8,5.0
Chennai,Petrol,SUV,Manual,1,MG,MG Hector,Hybrid Sharp MT,3,1750000.0,18377,1451.0,15.81,141.0,250.0,5.0
Chennai,Petrol,Sedan,Automatic,2,Honda,Honda City,1.5 V AT,14,365000.0,97000,1497.0,16.8,118.0,146.0,5.0
Chennai,Petrol,Hatchback,Manual,1,Hyundai,Hyundai EON,Era Plus,9,287000.0,75184,814.0,21.1,55.2,74.5,5.0
Chennai,Petrol,Sedan,Manual,2,Maruti,Maruti Swift Dzire,VXI,10,437000.0,49387,1197.0,22.41,88.5,113.0,5.0
Chennai,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,Magna,13,310000.0,81000,1197.0,20.36,78.9,111.7,5.0
Chennai,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,VXI BS IV,14,287000.0,80320,998.0,18.9,67.1,90.0,5.0
Chennai,Petrol,Sedan,Automatic,1,Skoda,Skoda Rapid,1.0 TSI Style AT,3,1202000.0,8608,999.0,16.24,108.62,175.0,5.0
Chennai,Petrol,Sedan,Automatic,1,Hyundai,Hyundai Verna,VTVT 1.6 AT EX,6,975000.0,23000,1591.0,17.0,121.3,151.0,5.0
Chennai,Diesel,SUV,Manual,3,Nissan,Nissan Terrano,XV 110 PS,9,515000.0000000001,96892,1461.0,19.01,108.5,248.0,5.0
Chennai,Diesel,SUV,Manual,1,Renault,Renault Duster,85PS Diesel RxL,8,665000.0,75000,1461.0,19.87,83.8,200.0,5.0
Chennai,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,LXI,8,279000.0,61237,796.0,22.05,47.33,69.0,5.0
Chennai,Petrol,SUV,Manual,1,Nissan,Nissan Magnite,Turbo XL BSVI,3,766000.0,32806,999.0,20.0,98.63,160.0,5.0
Chennai,Petrol,Hatchback,Manual,1,Renault,Renault KWID,1.0,5,380000.0,52138,999.0,23.01,67.0,91.0,5.0
Chennai,Petrol,Sedan,Manual,1,Volkswagen,Volkswagen Ameo,1.0 MPI Highline,8,520000.0,37429,999.0,19.44,75.0,95.0,5.0
Chennai,Petrol,Hatchback,Manual,2,Maruti,Maruti Wagon R,VXI,14,260000.0,78978,998.0,21.79,67.05,90.0,5.0
Chennai,Diesel,SUV,Manual,2,Toyota,Toyota Fortuner,4x2 Manual,12,1475000.0,100000,2982.0,13.0,168.5,343.0,7.0
Chennai,Petrol,Hatchback,Manual,1,Honda,Honda Brio,VX,9,450000.0,52044,1198.0,19.4,86.8,109.0,5.0
Chennai,Petrol,MUV,Manual,1,Renault,Renault Triber,RXZ BSVI,1,840000.0,8541,999.0,20.0,71.01,96.0,7.0
Chennai,Petrol,Sedan,Automatic,2,Skoda,Skoda Rapid,1.6 MPI AT Style BSIV,5,710000.0,30000,1598.0,14.84,103.2,153.0,5.0
Chennai,Petrol,Hatchback,Automatic,1,Maruti,Maruti Celerio X,AMT ZXI Option BSIV,6,459000.0,44768,998.0,21.63,67.0,90.0,5.0
Chennai,Petrol,SUV,Manual,1,Ford,Ford Ecosport,1.5 Petrol Trend,4,769000.0,27062,1496.0,15.9,120.69,149.0,5.0
Chennai,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,VTVT 1.6 SX,6,900000.0,46973,1591.0,17.0,121.3,151.0,5.0
Chennai,Petrol,Sedan,Manual,1,Volkswagen,Volkswagen Virtus,Highline BSVI,2,1277000.0,22239,999.0,19.4,113.98,178.0,5.0
Chennai,Petrol,SUV,Manual,1,Tata,Tata Nexon,XZ Plus (O) BSVI,3,969000.0,16455,1199.0,17.57,118.36,170.0,5.0
Chennai,Petrol,Hatchback,Automatic,1,Tata,Tata Altroz,XZA DCT BSVI,2,942000.0,5107,1199.0,18.5,86.83,113.0,5.0
Chennai,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10 Nios,Sportz,2,690000.0,34000,1197.0,20.7,81.86,113.8,5.0
Chennai,Petrol,SUV,Automatic,1,Jeep,Jeep Compass,1.4 Limited,6,1256000.0,88923,1368.0,16.0,160.0,250.0,5.0
Chennai,Petrol,Hatchback,Manual,2,Maruti,Maruti Wagon R,VXI BS IV,11,288000.0,94581,998.0,18.9,67.1,90.0,5.0
Chennai,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,Asta Turbo iMT,3,950000.0,30924,998.0,20.0,118.36,171.62,5.0
Chennai,Petrol,Hatchback,Manual,2,Maruti,Maruti Alto K10,2010-2014 VXI,13,222000.0,58747,998.0,20.92,67.1,90.0,5.0
Chennai,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto,LXi,12,235000.0,63697,796.0,19.7,46.3,62.0,5.0
Chennai,Diesel,SUV,Manual,1,Honda,Honda WR-V,i-DTEC VX,7,890000.0,53000,1498.0,25.5,98.6,200.0,5.0
Chennai,Diesel,SUV,Manual,1,Ford,Ford Ecosport,1.5 Diesel Trend,8,660000.0,43000,1498.0,21.7,98.96,215.0,5.0
Chennai,Diesel,Sedan,Manual,2,Honda,Honda Amaze,S i-Dtech,11,380000.0,108513,1498.0,25.8,98.6,200.0,5.0
Chennai,Diesel,Sedan,Automatic,1,Skoda,Skoda Rapid,1.5 TDI AT Elegance,9,675000.0,91000,1498.0,21.66,103.52,250.0,5.0
Chennai,Diesel,SUV,Manual,1,Honda,Honda WR-V,VX Diesel,3,971000.0000000001,71721,1498.0,23.7,97.89,200.0,5.0
Chennai,Petrol,Hatchback,Manual,1,Renault,Renault KWID,1.0 RXT Optional,5,352000.0,39276,999.0,23.01,67.0,91.0,5.0
Chennai,Diesel,SUV,Automatic,1,Maruti,Maruti Vitara Brezza,ZDi AMT,5,866000.0,85616,1248.0,24.3,88.5,200.0,5.0
Chennai,Petrol,Sedan,Manual,1,Toyota,Toyota Etios,G,8,508000.0,56380,1496.0,16.78,88.73,132.0,5.0
Chennai,Petrol,Hatchback,Manual,3,Hyundai,Hyundai i20,Magna,15,260000.0,83000,1197.0,18.5,80.0,11.4,5.0
Chennai,Diesel,SUV,Manual,1,Maruti,Maruti Vitara Brezza,ZDi,8,796000.0,66211,1248.0,24.3,88.5,200.0,5.0
Chennai,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,Sportz,8,434000.0,60662,1197.0,18.9,82.0,114.0,5.0
Chennai,Petrol,SUV,Automatic,1,Tata,Tata Punch,Creative AMT BSVI,3,782000.0,24140,1199.0,18.8,86.63,115.0,5.0
Chennai,Petrol,Hatchback,Automatic,1,Hyundai,Hyundai i20,Asta Opt Turbo DCT BSVI,3,1090000.0,27000,998.0,20.28,118.41,171.62,5.0
Chennai,Diesel,Hatchback,Manual,2,Chevrolet,Chevrolet Beat,Diesel LS,11,350000.0,63000,936.0,25.44,57.6,150.0,5.0
Chennai,Diesel,Sedan,Automatic,4,Audi,Audi A6,3.0 TDI Quattro Premium Plus,11,994999.9999999999,81000,2967.0,14.57,241.38,500.0,5.0
Chennai,Petrol,Sedan,Automatic,1,Volkswagen,Volkswagen Virtus,Topline AT BSVI,2,1621000.0,12901,999.0,18.12,113.98,178.0,5.0
Chennai,Petrol,Hatchback,Automatic,1,Datsun,Datsun GO,T CVT,5,471000.0,29708,1198.0,19.59,76.43,104.0,5.0
Chennai,Petrol,SUV,Automatic,1,MG,MG Astor,Savvy CVT Red BSVI,3,1690000.0,22186,1498.0,14.85,108.49,144.0,5.0
Chennai,Petrol,MUV,Manual,1,Datsun,Datsun GO Plus,A Option Petrol,5,396000.0,71413,1198.0,19.02,67.05,104.0,7.0
Chennai,Petrol,Hatchback,Manual,3,Hyundai,Hyundai i20,1.2 Sportz Option,13,301000.0,50046,1197.0,17.0,80.0,11.4,5.0
Chennai,Petrol,SUV,Automatic,1,Kia,Kia Seltos,GTX DCT,5,1490000.0,57600,1353.0,16.2,138.0,242.0,5.0
Chennai,Petrol,Hatchback,Manual,2,Datsun,Datsun GO,T Option Petrol,5,393000.0,46116,1198.0,19.83,67.0,104.0,5.0
Chennai,Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,1.0 MPI Comfortline,6,555000.0,81454,999.0,18.78,75.0,95.0,5.0
Chennai,Petrol,SUV,Automatic,1,Ford,Ford Ecosport,1.5 Petrol Titanium Plus AT BSIV,5,990000.0,37655,1497.0,14.8,121.36,150.0,5.0
Chennai,Diesel,Sedan,Automatic,2,Audi,Audi A4,35 TDI Premium Sport,11,1390000.0,73000,1968.0,17.11,174.33,380.0,5.0
Chennai,Petrol,Sedan,Manual,1,Volkswagen,Volkswagen Vento,1.6 MPI ALL STAR,7,850000.0,15100,1598.0,16.09,103.5,153.0,5.0
Chennai,Petrol,SUV,Manual,1,Kia,Kia Sonet,HTX Turbo iMT BSVI,4,1050000.0,23700,998.0,18.2,118.36,172.0,5.0
Chennai,Petrol,SUV,Manual,0,Renault,Renault Kiger,RXZ Turbo,2,972000.0000000001,7087,999.0,20.5,98.63,160.0,5.0
Chennai,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10 Nios,Asta,4,725000.0,40000,1197.0,20.7,81.86,113.8,5.0
Chennai,Petrol,Hatchback,Manual,2,Renault,Renault KWID,RXT,8,316000.0,58155,799.0,25.17,53.3,72.0,5.0
Chennai,Petrol,SUV,Automatic,3,Ford,Ford Ecosport,1.5 Petrol Titanium Plus AT BSIV,4,860000.0,30015,1497.0,14.8,121.36,150.0,5.0
Chennai,Petrol,Sedan,Automatic,1,Hyundai,Hyundai Aura,SX Plus AMT,2,890000.0,5239,1197.0,20.1,81.86,113.8,5.0
Chennai,Petrol,Hatchback,Manual,2,Hyundai,Hyundai i10,Magna,13,251000.0,62606,1197.0,20.36,78.9,111.7,5.0
Chennai,Petrol,Hatchback,Manual,1,Tata,Tata Tiago,1.2 Revotron XZ,7,433000.0,65287,1199.0,23.84,84.0,114.0,5.0
Chennai,Diesel,Sedan,Automatic,1,Maruti,Maruti Ciaz,Delta Diesel,6,715000.0,50267,1248.0,28.09,88.5,200.0,5.0
Chennai,Petrol,Hatchback,Automatic,1,Maruti,Maruti Alto K10,VXI AMT,9,345000.0,87277,998.0,23.95,67.05,90.0,5.0
Chennai,Petrol,SUV,Manual,1,Maruti,Maruti SX4 S Cross,Sigma,3,855000.0000000001,11323,1462.0,18.55,103.25,138.0,5.0
Chennai,Petrol,Hatchback,Automatic,1,Maruti,Maruti Celerio,ZXI AMT,8,365000.0,90487,998.0,26.0,65.71,89.0,5.0
Chennai,Petrol,Hatchback,Manual,1,Maruti,Maruti Zen Estilo,LXI,14,220000.0,55405,998.0,19.0,67.1,90.0,5.0
Chennai,Diesel,SUV,Manual,1,Mahindra,Mahindra TUV 300,T8,7,890000.0,31450,1493.0,18.49,100.0,240.0,7.0
Chennai,Diesel,SUV,Automatic,1,Audi,Audi Q3,35 TDI Quattro Premium,11,1350000.0,90000,1968.0,15.73,174.33,380.0,5.0
Chennai,Petrol,Sedan,Automatic,2,Mercedes-Benz,Mercedes-Benz C-Class,C 200 AVANTGARDE,12,1220000.0,36000,1991.0,14.74,181.04,300.0,5.0
Chennai,Petrol,SUV,Automatic,1,Honda,Honda CR-V,2.0L 2WD AT,7,1650000.0,95000,1997.0,13.7,153.86,190.0,5.0
Chennai,Petrol,Hatchback,Manual,2,Hyundai,Hyundai i20,Magna,14,275000.0,107280,1197.0,18.5,80.0,11.4,5.0
Chennai,Diesel,SUV,Manual,1,Nissan,Nissan Kicks,XV Premium D BSIV,5,1050000.0,45700,1461.0,20.45,108.5,240.0,5.0
Chennai,Diesel,Hatchback,Manual,1,Fiat,Fiat Punto,1.3 Dynamic,11,295000.0,74686,1248.0,20.3,75.0,197.0,5.0
Chennai,Petrol,Hatchback,Manual,1,Maruti,Maruti Celerio,VXI,6,461000.0000000001,119004,998.0,25.24,65.71,89.0,5.0
Chennai,Diesel,SUV,Manual,1,Hyundai,Hyundai Venue,S Diesel BSIV,5,719000.0,117079,1396.0,23.7,88.76,220.0,5.0
Chennai,Petrol,Hatchback,Manual,1,Honda,Honda Jazz,1.2 S i VTEC,7,550000.0,35000,1199.0,18.7,88.7,110.0,5.0
Chennai,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Santro Xing,GL Plus,12,287000.0,76730,1086.0,17.92,62.1,96.1,5.0
Chennai,Petrol,SUV,Manual,1,Hyundai,Hyundai Venue,SX Turbo iMT,2,1035000.0,21123,998.0,18.0,118.35,171.6,5.0
Chennai,Petrol,Sedan,Automatic,1,Toyota,Toyota Corolla Altis,VL AT,10,875000.0,98000,1798.0,14.28,138.03,173.0,5.0
Chennai,Petrol,Hatchback,Manual,1,Tata,Tata Tiago,1.2 Revotron XM Option,6,445000.0,69684,1199.0,23.84,84.0,114.0,5.0
Chennai,Petrol,SUV,Automatic,1,Renault,Renault Duster,RXZ Turbo CVT,4,1190000.0,16600,1330.0,16.42,153.866,254.0,5.0
Chennai,Petrol,Sedan,Manual,2,Volkswagen,Volkswagen Vento,1.6 Comfortline,8,540000.0,90403,1598.0,16.09,103.2,153.0,5.0
Chennai,Diesel,Hatchback,Manual,3,Volkswagen,Volkswagen Polo,1.5 TDI Highline,8,584000.0,81009,1498.0,20.14,88.0,230.0,5.0
Chennai,Petrol,SUV,Manual,1,Volkswagen,Volkswagen Taigun,1.5 TSI GT Plus BSVI,3,1770000.0,16500,1498.0,17.88,147.51,250.0,5.0
Chennai,Diesel,Hatchback,Manual,2,Tata,Tata Tiago,1.05 Revotorq XZ,7,430000.0,84741,1047.0,27.28,69.0,140.0,5.0
Chennai,Diesel,SUV,Manual,1,Mahindra,Mahindra TUV 300 Plus,P8 BSIV,6,990000.0,51122,2179.0,18.49,120.0,280.0,9.0
Chennai,Diesel,Hatchback,Manual,4,Ford,Ford Figo,Diesel ZXI,14,120000.0,96094,1399.0,20.0,68.05,160.0,5.0
Chennai,Petrol,Hatchback,Automatic,1,Maruti,Maruti Swift,AMT VXI,6,620000.0,42891,1197.0,22.0,81.8,113.0,5.0
Chennai,Diesel,SUV,Manual,1,Renault,Renault Duster,85PS Diesel RxZ,6,890000.0,59100,1461.0,19.87,83.8,200.0,5.0
Chennai,Petrol,SUV,Automatic,1,Tata,Tata Nexon,1.2 Revotron XZA Plus,6,801000.0,55913,1198.0,17.0,108.5,170.0,5.0
Delhi,Petrol,SUV,Manual,2,Hyundai,Hyundai Creta,1.6 VTVT S,8,762000.0,57437,1591.0,15.29,121.3,151.0,5.0
Delhi,Petrol,Hatchback,Manual,2,Maruti,Maruti Swift,VXI,6,523000.0000000001,28151,1197.0,22.38,88.5,113.0,5.0
Delhi,Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,1.6 VTVT E Plus,7,765000.0,60000,1591.0,15.29,121.3,151.0,5.0
Delhi,Petrol,SUV,Manual,1,Kia,Kia Sonet,HTK Plus BSVI,3,894999.9999999999,20000,1197.0,18.4,81.86,115.0,5.0
Delhi,Cng,Sedan,Manual,1,Hyundai,Hyundai Aura,S CNG,3,708000.0,42682,1197.0,28.0,68.05,95.2,5.0
Delhi,Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,1.2 MPI Trendline,7,400000.0,44653,1198.0,18.78,74.0,110.0,5.0
Delhi,Cng,Hatchback,Manual,1,Hyundai,Hyundai Grand i10 Nios,Magna CNG,2,725000.0,7000,1197.0,20.7,67.72,95.2,5.0
Delhi,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,Alpha,5,663000.0,67823,1197.0,21.01,81.8,113.0,5.0
Delhi,Petrol,Hatchback,Automatic,1,Honda,Honda Brio,VX AT,10,390000.0,50000,1198.0,16.5,86.8,109.0,5.0
Delhi,Diesel,SUV,Manual,1,Nissan,Nissan Kicks,XV D BSIV,5,784000.0,97055,1461.0,20.45,108.5,240.0,5.0
Delhi,Diesel,SUV,Manual,1,Kia,Kia Sonet,1.5 GTX Plus Diesel DT,2,1350000.0,24000,1493.0,18.2,98.63,240.0,5.0
Delhi,Diesel,SUV,Automatic,1,BMW,BMW X1,sDrive 20d Sportline,11,900000.0,29000,1995.0,17.05,184.0,380.0,5.0
Delhi,Diesel,SUV,Manual,1,Tata,Tata Safari Storme,EX,11,350000.0,150000,2179.0,14.0,138.1,320.0,7.0
Delhi,Diesel,SUV,Manual,1,Hyundai,Hyundai Venue,SX Opt Diesel BSIV,5,839000.0,83329,1396.0,23.7,88.7,220.0,5.0
Delhi,Petrol,Hatchback,Manual,1,Maruti,Maruti Zen Estilo,1.1 LXI BSIII,16,120000.0,43000,1061.0,18.2,64.0,84.0,5.0
Delhi,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10 Nios,Sportz,2,750000.0,8000,1197.0,20.7,81.86,113.8,5.0
Delhi,Petrol,SUV,Automatic,1,Skoda,Skoda Kushaq,1.0 TSI Ambition AT BSVI,3,1284000.0,11404,999.0,17.2,113.98,178.0,5.0
Delhi,Petrol,SUV,Manual,2,Hyundai,Hyundai Creta,1.6 VTVT SX Plus,5,850000.0,70000,1591.0,13.0,121.3,151.0,5.0
Delhi,Diesel,Hatchback,Manual,1,Tata,Tata Altroz,XZ Diesel,1,869999.9999999999,23000,1497.0,23.64,88.77,200.0,5.0
Delhi,Petrol,Hatchback,Manual,1,Maruti,Maruti Ignis,Zeta BSVI,2,634000.0,19044,1197.0,20.89,81.8,113.0,5.0
Delhi,Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,1.6 SX,5,1250000.0,17367,1591.0,15.8,121.3,151.0,5.0
Delhi,Diesel,SUV,Manual,1,Kia,Kia Seltos,HTK Diesel,4,1325000.0,3800,1493.0,20.8,113.43,250.0,5.0
Delhi,Petrol,Hatchback,Automatic,2,Hyundai,Hyundai Grand i10,AT Asta,10,421000.0,43124,1197.0,18.9,82.0,114.0,5.0
Delhi,Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,W7,4,1300000.0,20000,2179.0,15.1,152.87,360.0,7.0
Delhi,Diesel,SUV,Automatic,1,Hyundai,Hyundai Creta,1.6 CRDi AT SX Plus,7,1000000.0,60000,1582.0,17.01,126.2,259.9,5.0
Delhi,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,Zeta,6,600000.0,36000,1197.0,21.01,81.8,113.0,5.0
Delhi,Petrol,Hatchback,Automatic,1,Hyundai,Hyundai Grand i10,AT Asta,9,495000.0,44559,1197.0,18.9,82.0,114.0,5.0
Delhi,Petrol,Hatchback,Manual,1,Tata,Tata Altroz,XM plus BSVI,3,627000.0,37587,1199.0,19.33,86.83,113.0,5.0
Delhi,Petrol,Sedan,Manual,1,Honda,Honda Amaze,SX i VTEC,8,340000.0,90000,1198.0,17.8,86.7,109.0,5.0
Delhi,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,Magna 1.2,14,190000.0,73786,1197.0,20.36,78.9,111.7,5.0
Delhi,Petrol,Sedan,Automatic,1,Toyota,Toyota Corolla Altis,1.8 VL AT,15,300000.0,50000,1794.0,14.53,138.1,173.0,5.0
Delhi,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,VXI,6,575000.0,22000,1197.0,21.21,81.8,113.0,5.0
Delhi,Petrol,Hatchback,Automatic,1,Maruti,Maruti Baleno,Alpha CVT,5,743000.0,38103,1197.0,19.56,81.8,113.0,5.0
Delhi,Petrol,Hatchback,Manual,1,Maruti,Maruti Ignis,Zeta BSVI,2,645000.0,15000,1197.0,20.89,81.8,113.0,5.0
Delhi,Diesel,MUV,Automatic,1,Toyota,Toyota Innova Crysta,2.8 GX AT BSIV,6,1700000.0,69000,2755.0,11.36,171.5,360.0,7.0
Delhi,Petrol,Hatchback,Manual,2,Hyundai,Hyundai Grand i10,Asta,11,359000.0,48327,1197.0,18.9,82.0,114.0,5.0
Delhi,Petrol,Hatchback,Manual,1,Maruti,Maruti Zen Estilo,1.1 LXI BSIII,16,120000.0,40000,1061.0,18.2,64.0,84.0,5.0
Delhi,Petrol,SUV,Manual,1,Kia,Kia Seltos,GTX Plus,4,1121000.0,38967,1353.0,16.5,138.08,242.0,5.0
Delhi,Diesel,SUV,Manual,1,Kia,Kia Seltos,HTK Diesel,4,1375000.0,50000,1493.0,20.8,113.43,250.0,5.0
Delhi,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,Alpha,8,525000.0,33000,1197.0,21.01,81.8,113.0,5.0
Delhi,Petrol,Sedan,Manual,1,Toyota,Toyota Etios,G,10,375000.0,70000,1496.0,16.78,88.73,132.0,5.0
Delhi,Petrol,Hatchback,Manual,3,Maruti,Maruti Wagon R,LXI,18,90000.0,120000,998.0,18.9,67.1,90.0,5.0
Delhi,Diesel,SUV,Automatic,1,Isuzu,Isuzu MU-X,4X4,6,1699000.0,72000,2999.0,13.8,175.0,380.0,7.0
Delhi,Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,1.6 VTVT E Plus,7,894999.9999999999,58511,1591.0,15.29,121.3,151.0,5.0
Delhi,Diesel,Sedan,Manual,1,Maruti,Maruti Swift Dzire,VDI,10,409999.9999999999,60000,1248.0,23.4,74.0,190.0,5.0
Delhi,Diesel,SUV,Manual,3,Mahindra,Mahindra Scorpio,S7 140 BSIV,5,1250000.0,40000,2179.0,16.36,140.0,320.0,7.0
Delhi,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,LXI BSIV,5,525000.0,43500,1197.0,22.0,81.8,113.0,5.0
Delhi,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,VXi,5,625000.0,68192,1298.0,17.5,85.8,114.0,5.0
Delhi,Diesel,SUV,Manual,3,Mahindra,Mahindra XUV500,W6 1.99 mHawk,7,850000.0,100000,1997.0,16.0,140.0,320.0,7.0
Delhi,Diesel,Hatchback,Manual,1,Honda,Honda Jazz,1.5 V i DTEC,9,340000.0,74872,1498.0,27.3,98.6,200.0,5.0
Delhi,Diesel,MUV,Manual,1,Toyota,Toyota Innova Crysta,2.4 GX 7 STR,5,1750000.0,47000,2393.0,12.0,148.0,343.0,7.0
Delhi,Petrol,SUV,Manual,1,Maruti,Maruti Brezza,Zxi Plus DT BSVI,2,1295000.0,9000,1462.0,19.89,101.65,136.8,5.0
Delhi,Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,1.0 MPI Highline Plus BSIV,5,699000.0,31000,999.0,18.78,75.0,95.0,5.0
Delhi,Petrol,Hatchback,Manual,2,Tata,Tata Tiago,1.2 Revotron XE,6,399000.0,33709,1199.0,23.84,84.0,114.0,5.0
Delhi,Petrol,Hatchback,Manual,1,Maruti,Maruti Ignis,1.2 Alpha BSIV,6,387000.0,123617,1197.0,20.89,81.8,113.0,5.0
Delhi,Diesel,Sedan,Automatic,1,Audi,Audi A6,35 TDI Technology,9,1475000.0,31000,1968.0,17.68,174.33,380.0,5.0
Delhi,Cng,Hatchback,Manual,1,Hyundai,Hyundai Santro,Sportz CNG BSIV,5,484999.9999999999,45000,1086.0,30.48,58.0,84.33,5.0
Delhi,Cng,Hatchback,Manual,1,Maruti,Maruti Wagon R,CNG LXI BSIV,10,295000.0,82000,998.0,33.54,67.04,90.0,5.0
Delhi,Petrol,Hatchback,Automatic,1,Maruti,Maruti Celerio,VXI AT,9,425000.0,36400,998.0,23.1,67.04,90.0,5.0
Delhi,Petrol,Hatchback,Manual,1,Honda,Honda Brio,S MT,11,250000.0,69000,1198.0,19.4,86.8,109.0,5.0
Delhi,Diesel,Sedan,Manual,1,Fiat,Fiat Linea,Emotion (Diesel),9,350000.0,110000,1248.0,20.4,91.7,209.0,5.0
Delhi,Diesel,SUV,Automatic,1,Nissan,Nissan Terrano,XV D Premium AMT,8,645000.0,62500,1461.0,19.61,108.5,248.0,5.0
Delhi,Petrol,Hatchback,Manual,1,Renault,Renault KWID,RXL,3,459999.9999999999,20000,799.0,22.25,53.26,72.0,5.0
Delhi,Petrol,Sedan,Manual,2,Honda,Honda City,i VTEC V,10,458000.0,70307,1497.0,17.4,117.3,145.0,5.0
